label,clean_data
1,india plan doubl per month vaccin product aug right pune produc crore per month vaccin hyderabad produc lakh per month vaccin target dose per month togeth august
2,link death korea
1,anecdot wors rxn peopl vs pfizer look patent surprisingli get patent protect look like differ slice spike protein model synthet mrna look like lipoprotein
2,umd run vaccin trial pediatr mo yr start offici recruit week baltimor amp frederick interest email lesli howe lhow esp need famili color particip
2,thank got first shot thank websit make appt might mess get vaccin super quick easi
2,great stuff upgrad vaccin work b variant right world wide distribut begin deliv europ includ finland ping
2,produc strong antibodi wait fanci vaccin
1,second dose complet
1,today day end innocul covid increas uptak evid
2,fulli vaccin thank scienc
2,thank bmi covid vaccin time proud obes context qualifi shot due obes underli heath condit would complic catch
2,done
1,odd putin told someon around want procur pfizer moderna vaccin rather take mean choic would ration take far rigor american vaccin
1,eat alon today doug ford trudeau toronto ontario canada forc stay home famili busi church hope life order russia get syria
2,grant pfizer biontech emerg use
2,get take
2,develop like protect infecti variant viru discov britain spread around world accord result lab test releas wednesday
1,exclus ocugen plan sell million indian vaccin dose u articl amp reuter
1,get first today
2,well happen today st covod shot drive home north carolina mom abl secur shot get togeth
1,health canada say six dose everi vial pfizer biontech five tell us watch
1,award copp get news featur use
2,one shot give protect studi
1,let look anyhow first total differ suspect side effect realli seem bad compar two vaccin
2,administ vaccin work sanjeevani hanuman ji cross get sanjeevani avail nearbi pvt amp govt facil paid rs afford pay union health minist dr
2,lower age site mayb elig use may incentiv actual use dose go wast may help facilit vaccin frontlin worker faster
2,didnt side effect nd shot
1,someon tell india clinic trial trove raw data raw data result publish bharat biotech independ analyz verifi ye
2,get nd dose rd
1,opinion redesign covid vaccin protect variant
2,grate amaz week ago grate care make smooth pleasant experi
1,new batch activ pharmaceut ingredi arriv brazil purchas wuxi biolog compani china product million dose vaccin
1,revis nd dose schedul april st everyon year get vaccin fyi
1,use need worri pakistan use beij institut biolog product
1,second done
0,e k variant vs oxford astrazeneca vaccin useless much better placebo open school e k spread fast kill mani
2,prime minist take second dose delhi receiv first dose bharat biotech march st
1,aur kese janan ke liy aaj judiy hums start invest journey today dealmoney secur
2,wait get first
1,develop vaccin anhui zhifei longcom chines state media report combin could produc mani billion dose china outsourc vaccin product name uae
1,give number front world effici amp effect stop give exact number death suffer whatev number repres r artifici correct
1,buy vaccin practic world true stori read
0,promot foreign vac w comp trail mention indg much flak approv emrg use want import unfrozen emrg use note retain despit elig hv u ask ur favorit ppl get vaccin
1,clinic tri test bharat biotech boss ella win fight ocgn
1,tell better pm wait like common man get vaccin also took world wait india get trash knew modiji save india jai ho
2,got moderna shot mind scream headach happili deal smile fulli protect famili culinari student
1,histori repeat
2,first dose done kinda kick butt good day later
1,embarrass ontario report case new case toronto canada politic doug ford mr trudeau order end caus busi collaps drug addict violenc miseri unemploy
1,dubai health author reveal list six differ categori individu abl receiv vaccin
1,ocgn compani updat april
1,ingredi
2,turn return favor spend whole day vaccin employe gt million american go
2,take limit walk in pm today provid free vaccin south side
1,receiv dose vaccin thursday donat unit arab could boost long time rival palestinian presid mahmoud abba ahead elect read
1,major advers drug reaction adr first shot slightli feverish headach next h unev covaxin safe
1,world perceiv
1,pfizer halt deliveri covid vaccin israel non payment
2,second vaccin arm thank volunt tmc
1,thank step canada opposit eff continu disappoint canadian tweet
1,whilst want get order vaccin togeth
2,vaccin huge thank staff fli dsa arena brilliant nh help keep us safe
2,got vaccin
1,st dose
2,sir pleas make sure vaccin also made avail free cost state
1,first dose instal complet next softwar updat day
2,note word play biggest role drive corona world whole world watch raw materi perhap world understand self suffici necessari world
1,sri lanka begin sinopharm vaccin drive chines nation
2,receiv text book nd dose huge excit thank everyon work hard make happen
2,got vaccin today
1,hard tell sick feel due allergi natur result first feel better today arm sore subsid anyon gotten felt weather realli matter ultim curiou
1,brand ambassador take shot
2,grate health healthcar provid work overtim make world better place ty
1,even hour arm realli sore lift certain height side effect
1,ocgn better one far
2,today grate scientist made vaccin possibl health care worker work tirelessli distribut
1,listen bad side effect vaccin happen
2,updat russian covid vaccin author countri total popul bln peopl global popul rdif say
2,centr approv russia covid vaccin sputnik v third vaccin approv india covishield covaxin
0,watch leftist defend make excus side effect like perfect
2,major took took look data thought better anyon guess unless complet phase clinic trial amp look sampl efficaci data least popul know rna better scienc
2,updat book appoint clinic weekend clinic use instead vaccin
1,first batch covid vaccin provid china arriv bangkok wednesday
1,peopl know person
1,got
1,vaccin line vaccin
1,welp thank alreadi go quit plan distribut frontlin healthcar worker nurs home resid
2,day nd shot fine arm damn sure sore game loss streak hurt get vaccin peopl
2,got vaccin today feel ufo vibe strong lol lol kid slightli sore super tire
2,mom vaccin dose done thank vaccin rollout grate cold shoulder top made get vaccin
1,eat alon today doug ford trudeau toronto ontario canada forc stay home famili busi church hope life order russia get syria
2,yeah tell elderli person tear confus whether book cab amp carer nd jab alreadi book th end phone
1,tass austrian professor call reliabl effect kalashnikov rifl
2,enough covid dose avail may end everi american adult want one receiv biden said though might take
2,arm feel like launch french revolut vaccin far good
1,januari pm igor matov claim slovakia would enough pfizer moderna vaccin adult popul mid februari becam firm propon russian vaccin without eu authoris chang
1,eu commission probabl good vaccin eu probabl help russia product russian pretti good scientist dear mr breton sputnik v alreadi help eu member defeat pandem
1,got j amp j shot age rang concern clot get well
1,priceless cartoonist shooti talk moscow amp budapest abt noth corrupt hungarian amp russian oligarchi context elect last year anti corrupt campaign
